cntnum,stmerch,cntdate,deptcode,deptname,subdeptcode,subdeptname,sku,sbc,ibc,bndname,prname,prmodel,soh,cntqnt,varianceqnt,extphycnt_retail,extphycnt_cost,extphy_retailvar,extphy_costvar,gmperc,skutype,rpname
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298019,3666339145071,             ,BMW,CASE IP15PM SILVER RING COLORED BUMPER BMW BMHMP15XHCRS,?BMHMP15XHCRS,2,2,0,2380,1668.22,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301243,0840171742893,             ,KATE SPADE,PRINTSMAGFORIP16PM KATESPADE KS054960CHUNKYGLITTERIRIDESCENT,KS054960,2,2,0,3980,2789.72,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298015,3666339145811,             ,BMW,CASE IP15PRO M MAG QUILTED Pu Hot BMW BMHMP15L22PVTA GY,?BMHMP15L22PVTA,2,2,0,2980,2088.78,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298131,2000002981312,             ,ZAGG,DEMO SANTA CRUZ SNAP WITH RING STAND FOR IP15PM ZAGG 702313096 BK,?702313096,1,1,0,1690,1026.64,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298081,0840171735390,             ,KATE SPADE,CASE AIRPODS PRO1/2 KATESPADE KS052924-05 CITY LEOPARD BLACK,?KS052924-05,1,1,0,1590,1114.49,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,291311,8806095111926,             ,SAMSUNG                       ,PAPER SCREEN GALAXY TAB S9+ NOTE SAMSUNG EF-ZX812PWEGWW,EF-ZX812PWEGWW,1,1,0,1990,1302,0,0,29.99,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,296010,8806095452616,             ,SAMSUNG                       ,S24ULTRA SCREENPROTECTOR SAMSUNG EF-US928CTEGWW TRANSPARENCY,EF-US928CTEGWW,1,1,0,550,360,0,0,29.96,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301936,8806095761886,             ,SAMSUNG                       ,SAMSUNG S24FE SCREEN PROTECTOR TRANSPARENCY EF-US721CTEGWW,EF-US721CTEGWW,2,2,0,980,642,0,0,29.9,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298106,4710007835203,             ,IMOS,SAPPHIRE LENS PROTECTOR PVD IP15PRO IMOS  4710007835203,?4710007835203,2,2,0,2980,1810.28,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,291327,8806095084466,             ,SAMSUNG                       ,FILM SAMSUNG Z FLIP 5 FRONT PROTECTION EF-UF731CTEGWW,?EF-UF731CTEGWW,2,2,0,980,642,0,0,29.9,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298010,3666339209780,             ,GUESS                         ,CASE IP15PM 4G PU PRINTED STRP MAGSAFE GUESS GUHMP15XP4RPSB,?GUHMP15XP4RPSB,1,1,0,1490,1044.39,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298128,2000002981282,             ,ZAGG,DEMO CASE MILAN SNAP FOR IPHONE 15 PM ZAGG 702312659 IRIDESCENT,?702312659,1,1,0,1690,1026.64,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,292844,4711401491699,             ,POWER SUPPORT                 ,AIR JACKET MAG HYBRID FOR IP15 POWER SUPPORT PJYK32AJ CLEAR,PJYK-32AJ,1,1,0,990,693.93,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298005,3666339156633,             ,GUESS                         ,CASE IP15PM GLITTER MAG RING STAND GUESS GUHMP15XHRSGSD,?GUHMP15XHRSGSD,3,3,0,4770,3343.47,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298039,2000002980391,             ,M.CRAFTSMAN,DEMO CASE IP15PM MAGSAFE M.CRAFTSMAN MAGSAFE IP15PM CL,?MAGSAFE IP15PM CL,1,1,0,590,413.55,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301231,1600010000022,             ,HEAL,CASE IPHONE 16 PRO HEAL DIAMOND V2 CASE HEAL IP16PRO,CASE HEAL IP16PRO,25,25,0,17250,8995.25,0,0,44.2,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301233,1600010000046,             ,HEAL,CASE IPHONE 16 HEAL DIAMOND V2 CASE HEAL IPHONE16,CASE HEAL IPHONE16,4,4,0,2760,1439.24,0,0,44.2,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281549,0650450082530,             ,KATESPADE,CASE IP14P KATESPADE DFSHS MAGSAFE SCATTEFLOWERS KSIPH239SFIRC,?KSIPH239SFIRC,2,2,0,4980,3490.66,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,293381,0840171733686,             ,KATESPADE,CASE MAG IP15PM KATESPADE KS052630 DAISY CHAIN,KS052630,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297993,3666339156343,             ,GUESS                         ,CASE IP15P GLITTER MAG RING STAND GUESS GUHMP15LHRSGSK BK,?GUHMP15LHRSGSK,3,3,0,4770,3343.47,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298000,3666339191177,             ,GUESS                         ,CASE IP15PM RHINESTONES WITH LOGO GUESS GUHCP15XHDGTPG SV,?GUHCP15XHDGTPG,2,2,0,3380,2369.16,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298043,2000002980438,             ,M.CRAFTSMAN,DEMO CASE IP15PM MAGSAFE M.CRAFTSMAN MAGRING IP15PM GY,?MAGRING IP15PM GY,1,1,0,1190,722.9,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298120,0840056193475,             ,ZAGG,CASE CRYSTAL PALACE FOR IPHONE 15 PRO ZAGG 702312614 CLEAR,?702312614,1,1,0,990,693.93,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,282093,5711724951763,             ,SAFE,FLIM SAFE UITRAWIDEFIT FOR IP14PM SAFE95176,?SAFE95176,1,1,0,450,231.31,0,0,45,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,291336,8806095064826,             ,SAMSUNG                       ,FILM SAMSUNG Z FOLD 5 FRONT PROTECTION EF-UF946CTEGWW,?EF-UF946CTEGWW,1,1,0,490,321,0,0,29.9,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,286805,8806094772708,             ,SAMSUNG                       ,FILM SCREEN PROTECTOR SAMSUNG GALAXYS23 EF-US911CTEGWW,?EF-US911CTEGWW,1,1,0,450,294,0,0,30.09,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,291310,8806095111919,             ,SAMSUNG                       ,PAPER SCREEN GALAXY TAB S9 ULTRA NOTE SAMSUNG EF-ZX912PWEGWW,EF-ZX912PWEGWW,1,1,0,2490,1629,0,0,30,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301266,5715685002700,             ,SAFE,ULTRA WIDE FIT PRIVACY FOR IP 16 PRO SAFE SAFEP95876 CLEAR,SAFEP95876,6,6,0,3540,2315.88,0,0,30,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,282320,9000010000381,             ,PQY,CASE IPHONE14PLUS GO OUT BLACK PQY PQY14PLUS GOOUT BK,?PQY14PLUS GOOUT BK,1,1,0,890,582.24,0,0,30,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,293386,0840171733174,             ,COACH,CASE MAG IP15PRO COACH CH052528 MOODY FLORAL,CH052528,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297996,3666339203467,             ,GUESS                         ,CASE IP15P 4G PU PRINTED STRP MAGSAFE GUESS GUHMP15LP4RPSW,?GUHMP15LP4RPSW,3,3,0,4470,3133.17,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301241,0840171742879,             ,KATE SPADE,PRINTS MAG FOR IP16PRO KATE SPADE KS055096 SCATTERED FLOWERS,KS055096,4,4,0,7960,5579.44,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281523,0650450080406,             ,COACH,CASE IP14 SIGNATURE C PINKOMBREGLITTER COACH CIPH114SCOGPK,?CIPH114SCOGPK,1,1,0,1890,1324.77,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297994,3666339156626,             ,GUESS                         ,CASE IP15P GLITTER MAG RING STAND GUESS GUHMP15LHRSGSD,?GUHMP15LHRSGSD,3,3,0,4770,3343.47,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298037,2000002980377,             ,MERCEDES BENZ-AMG,DEMO CASE IP15PM LIQUID PLAIN MERCEDES BENZ-AMG MEHMP15X23SPCK BK,?MEHMP15X23SPCK,1,1,0,1490,905.14,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301238,0840171742824,             ,KATE SPADE,PRINTS MAG FOR IPHONE16 KATESPADE KS055094 SCATTERED FLOWERS,KS055094,3,3,0,5970,4184.58,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281551,0650450082660,             ,KATESPADE,CASE IP14PM KATESPADE DFSHS MAGSAFE GOLD FLORAL KSIPH241GFL,?KSIPH241GFL,2,2,0,4980,3490.66,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,286825,8806094772685,             ,SAMSUNG                       ,FILM SCREEN PROTECTOR SAMSUNG GALAXY S23+ EF-US916CTEGWW,?EF-US916CTEGWW,3,3,0,1350,882,0,0,30.09,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,291309,8806095111933,             ,SAMSUNG                       ,PAPER SCREEN GALAXY TAB S9 NOTE SAMSUNG EF-ZX712PWEGWW,EF-ZX712PWEGWW,1,1,0,1490,975,0,0,29.98,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301239,0840171742862,             ,KATE SPADE,PRINTSMAGFORIP16PRO KATESPADE KS054956 CHUNKYGLITIRIDESCENT,KS054956,3,3,0,5970,4184.58,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297998,3666339146832,             ,GUESS                         ,CASE IP15PM PU LEATHER METAL LOGO GUESS GUHCP15XP4TDSCPK,?GUHCP15XP4TDSCPK,3,3,0,5670,3974.31,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298014,3666339145064,             ,BMW,CASE IP15PRO M MAG SILVER RING COLORED BP BMW BMHMP15LHCRS,?BMHMP15LHCRS,3,3,0,3570,2502.33,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298031,3666339138189,             ,MERCEDES BENZ-AMG,CASE IP15P LIQUID PLAIN MERCEDES BENZ-AMG MEHMP15L23SPCK BK,?MEHMP15L23SPCK,2,2,0,2980,2088.78,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298033,3666339211844,             ,MERCEDES BENZ-AMG,CASE IP15PM LIQUID MAGSAFE MERCEDES BENZ-AMG AMHMP15XSGLBGN BK,?AMHMP15XSGLBGN,3,3,0,4170,2922.9,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281563,0650450082295,             ,KATESPADE,CASEIP14PLUS KATESPADEPTTHSMAGSAFECLASSICPEONY KSIPH236CFLCC,?KSIPH236CFLCC,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,293376,0840171732931,             ,KATESPADE,CASE MAG IP15PRO KATESPADE KS052480 CLASSIC PEONY,KS052480,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,293377,0840171733044,             ,KATESPADE,CASE MAG IP15PRO KATESPADE KS052502 SCATTERED FLOWERS,KS052502,3,3,0,5970,4184.58,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,293379,0840171733792,             ,KATESPADE,CASE MAG IP15PM KATESPADE KS052652 CK GLITTER IRIDESCENT,KS052652,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297988,3666339146825,             ,GUESS                         ,CASE IP15P PU LEATHER METAL LOGO GUESS GUHCP15LP4TDSCPK BK,?GUHCP15LP4TDSCPK,2,2,0,3780,2649.54,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297989,3666339191054,             ,GUESS                         ,CASE IP15P RHINESTONES WITH LOGO GUESS GUHCP15LHDGTPK BK,?GUHCP15LHDGTPK,2,2,0,3380,2369.16,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,292854,4895241118098,             ,SWITCH EASY                   ,CRUSH FOR IP15 PROMAX SWITCHEASY SPH57P014TR23  TRANSPARENT,?SPH57P014TR23,1,1,0,490,343.45,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298018,3666339199647,             ,BMW,CASE IP15PM M MAG RING STAND BMW BMHMP15XURST CLEAR,?BMHMP15XURST,3,3,0,3870,2712.63,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298129,0840056198395,             ,ZAGG,CASE SANTA CRUZ SNAP WITH RING STAND FOR IP15PRO ZAGG 702313095 BK,?702313095,1,1,0,1690,1184.58,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301275,5715685002731,             ,PANZERGLASS,CLASSIC FIT FOR IPHONE 16 PLUS PANZERGLASS 2875,2875,3,3,0,2670,1247.67,0,0,50,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281525,0650450080697,             ,COACH,CASE IP14PM PUNK ROSE PINK COACH CIPH123PRPK,?CIPH123PRPK,1,1,0,1890,1324.77,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281564,0650450082325,             ,KATESPADE,CASE IP14PLUS KATESPADE PTTHS SMAGSAFE OBPDVL KSIPH236PDOVPK,?KSIPH236PDOVPK,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301245,0840171742909,             ,KATE SPADE,PRINTS MAG FOR IP16 PM KATE SPADE KS055098 SCATTERED FLOWERS,KS055098,4,4,0,7960,5579.44,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301252,6970592332602,             ,TORRAS,OSTAND SPIN SERIES IPHONE 16 PRO MAX TORRAS X00FX1974 BLACK,X00FX1974 BLACK,4,4,0,6760,4738.32,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,274209,2000002742098,             ,SAMSUNG                       ,$$ CASE S21 FE SILICONE WITH STRAP SAMSUNG EF-GG990TWEGWW WHITE,?EF-GG990TWEGWW,1,1,0,1190,311,0,0,72.04,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281528,0650450080499,             ,COACH,CASE IP14P PUNK ROSE PINK COACH CIPH117PRPK,?CIPH117PRPK,2,2,0,3780,2649.54,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,297990,3666339191160,             ,GUESS                         ,CASE IP15P RHINESTONES WITH LOGO GUESS GUHCP15LHDGTPG SV,?GUHCP15LHDGTPG,2,2,0,3380,2369.16,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298041,4897080295787,             ,M.CRAFTSMAN,CASE IP15PM MAGSAFE M.CRAFTSMAN MAGRING IP15PM CL,?MAGRING IP15PM CL,2,2,0,2380,1668.22,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298122,0840056193512,             ,ZAGG,CASE CRYSTAL PALACE SNAP FOR IPHONE 15 PRO ZAGG 702312618 CLEAR,?702312618,2,2,0,2780,1948.6,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301272,5715685010675,             ,SAFE,ULTRA WIDE FIT FOR IP 16 P SAFE SAFE95962 CLEAR BLACK FRAME,SAFE95962,4,4,0,1960,1282.24,0,0,30,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301273,5715685002717,             ,PANZERGLASS,CLASSIC FIT FOR IPHONE 16 PANZERGLASS 2873,2873,5,5,0,4450,2079.45,0,0,50,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301267,5715685002809,             ,SAFE,ULTRA WIDE FIT PRIVACY FOR IP 16 PM SAFE SAFEP95878 CLEAR,SAFEP95878,3,3,0,1770,1157.94,0,0,30,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298124,0840056194526,             ,ZAGG,CASE DENALI SNAP WITH KICKSTAND FOR IP15 PM ZAGG702312719 BK,?702312719,2,2,0,3780,2649.54,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301247,6970592330134,             ,TORRAS,OSTAND PRO SERIES IPHONE 16 PRO TORRAS X00FX1465 CLEAR,X00FX1465 CLEAR,4,4,0,6760,4738.32,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,293374,0840171733020,             ,KATESPADE,CASE MAG IP15PRO KATESPADE KS052498 DAISY CHAIN,KS052498,1,1,0,1990,1394.86,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298002,3666339146412,             ,GUESS                         ,CASE IP15PM PU LEATHER 4G TRIANGLE GUESS GUHCP15XP4TDPW BR,?GUHCP15XP4TDPW,3,3,0,3870,2712.63,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298036,3666339138196,             ,MERCEDES BENZ-AMG,CASE IP15PM LIQUID PLAIN MERCEDES BENZ-AMG MEHMP15X23SPCK BK,?MEHMP15X23SPCK,3,3,0,4470,3133.17,0,0,25,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298104,4710007834756,             ,IMOS,SAPPHIRE LENS PROTECTOR PVD IP15PRO IMOS 4710007834756,?4710007834756,2,2,0,2580,1567.28,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,301269,5715685002953,             ,SAFE,ULTRA WIDE FIT MATTE FOR IPHONE 16 PM SAFE SAFE95889 CLEAR,SAFE95889,4,4,0,2360,1543.92,0,0,30,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,292318,1500010000025,             ,HEAL,CASE IPHONE15PRO ALL IN ONE CLEAR HEAL CASE IP15 PRO CLEAR,CASE IP15 PRO CLEAR,11,11,0,8690,4677.53,0,0,42.41,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298004,2000002980049,             ,GUESS                         ,DEMO CASE IP15PM GLITTER MAG RING STAND GUESS GUHMP15XHRSGSK,?GUHMP15XHRSGSK,1,1,0,1590,965.89,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298011,2000002980117,             ,GUESS                         ,DEMO CASE IP15PM 4G PU PRINTED STRP MAGSAFE GUESS GUHMP15XP4RPSB,?GUHMP15XP4RPSB,1,1,0,1490,905.14,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,298020,2000002980209,             ,BMW,DEMO CASE IP15PM SILVER RING COLORED BUMPER BMW BMHMP15XHCRS,?BMHMP15XHCRS,1,1,0,1190,722.9,0,0,35,Credit,STK2
00010F111124001,00010,20241111,03,DT Accessories,0325,Case And Film,281526,0650450080703,             ,COACH,CASEIP14PM SIGNATURE C PINKOMBREGLITTER COACH CIPH123SCOGPK ,?CIPH123SCOGPK,2,2,0,3780,2649.54,0,0,25,Credit,STK2
